
,,,,,,,,,,,,,,,,,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-11-06,,Idaho,W,84,59,122.9,86.4,68.3,.509,.316,.593,65.2,45.2,8.8,29.6,,.605,11.3,41.9,.263,,.394,14.7,85.7,.346
2,2023-11-10,,Prairie View,W,83,65,110.5,86.5,75.1,.500,.268,.599,64.6,50.0,10.6,17.3,,.571,17.8,42.3,.339,,.385,11.8,79.5,.231
3,2023-11-18,N,Mississippi State,L,64,76,90.4,107.4,70.8,.203,.390,.495,47.6,58.3,5.7,10.5,,.466,15.6,20.0,.153,,.482,10.4,82.1,.368
4,2023-11-19,N,Rhode Island,W,78,57,118.8,86.8,65.7,.250,.266,.545,58.9,39.4,13.7,22.2,,.539,6.5,36.7,.141,,.443,15.8,84.6,.189
5,2023-11-24,,Utah Tech,W,93,53,131.4,74.9,70.8,.386,.404,.689,59.7,56.3,14.1,21.6,,.693,14.0,33.3,.246,,.360,19.7,77.5,.211
6,2023-11-27,,Eastern Washington,W,82,72,122.0,107.2,67.5,.344,.406,.551,57.6,34.5,4.5,0.0,,.516,8.6,41.2,.250,,.600,22.2,80.0,.400
7,2023-12-02,,Portland State,W,71,61,99.2,85.3,71.6,.327,.200,.559,56.2,17.9,4.2,25.0,,.527,17.0,21.4,.236,,.353,7.3,77.8,.191
8,2023-12-06,,UC-Riverside,W,86,49,129.1,73.6,66.6,.155,.366,.564,66.2,57.1,13.5,22.6,,.542,7.3,50.0,.127,,.314,18.7,79.5,.333
9,2023-12-10,,Grambling,W,83,65,122.6,96.0,67.7,.345,.327,.648,61.2,64.5,13.3,5.9,,.645,16.9,41.7,.218,,.511,20.4,80.0,.391
10,2023-12-16,N,Santa Clara,L,61,69,88.3,99.9,69.1,.212,.394,.420,60.0,27.3,7.2,12.5,,.386,12.1,38.5,.152,,.464,12.1,87.1,.304
11,2023-12-21,N,Boise State,W,66,61,93.8,86.7,70.4,.321,.250,.511,51.4,37.5,8.5,4.5,,.464,12.2,12.1,.250,,.398,9.1,84.6,.156
12,2023-12-29,@,Utah,L,58,80,84.7,116.8,68.5,.313,.299,.377,59.0,66.7,1.5,6.8,,.343,13.5,44.2,.179,,.533,6.6,83.9,.246
13,2023-12-31,@,Colorado,L,67,74,99.1,109.5,67.6,.138,.259,.542,50.9,42.9,7.4,12.8,,.526,16.3,22.2,.103,,.542,16.6,80.8,.458
14,2024-01-04,,Oregon State,W,65,58,103.1,92.0,63.0,.675,.350,.615,52.6,68.4,4.8,14.6,,.538,17.2,9.1,.550,,.393,7.0,80.0,.164
15,2024-01-06,,Oregon,L,84,89,126.8,134.4,66.2,.519,.346,.648,49.0,42.9,4.5,6.5,,.625,13.4,24.0,.365,,.709,11.5,75.0,.200
16,2024-01-10,@,USC,W,72,64,100.4,89.3,71.7,.451,.373,.581,52.5,54.2,5.6,16.2,,.529,17.4,11.1,.353,,.431,10.5,85.3,.241
17,2024-01-13,,Arizona,W,73,70,103.6,99.3,70.5,.375,.232,.553,45.5,46.2,8.5,16.7,,.500,12.0,23.3,.304,,.396,10.9,59.6,.181
18,2024-01-18,@,Stanford,W,89,75,119.2,100.4,74.7,.157,.286,.592,58.2,31.6,10.7,13.2,,.593,9.6,27.6,.086,,.596,22.3,92.3,.250
19,2024-01-20,@,California,L (1 OT),75,81,101.4,109.5,65.8,.339,.305,.547,44.6,51.9,0.0,11.8,,.525,11.6,9.1,.220,,.444,3.6,73.2,.254
20,2024-01-24,,Utah,W,79,57,121.8,87.9,64.9,.407,.305,.561,59.1,32.1,6.2,13.2,,.534,9.0,40.0,.271,,.450,13.6,75.0,.050
21,2024-01-27,,Colorado,W,78,69,114.3,101.2,68.2,.339,.323,.542,52.9,28.6,7.3,15.0,,.500,7.7,27.3,.258,,.447,11.8,75.7,.316
22,2024-02-03,@,Washington,W (1 OT),90,87,125.8,121.6,63.6,.173,.213,.554,56.5,34.2,5.6,7.3,,.540,5.8,38.9,.120,,.625,11.9,80.8,.304
23,2024-02-08,@,Oregon State,W,64,58,99.0,89.7,64.6,.218,.418,.527,54.4,63.6,7.7,5.4,,.500,15.3,27.6,.164,,.480,18.4,82.1,.224
24,2024-02-10,@,Oregon,W,62,56,94.6,85.4,65.6,.449,.245,.521,50.8,38.1,10.7,9.3,,.480,16.8,25.0,.306,,.393,11.7,71.4,.131
25,2024-02-15,,California,W,84,65,125.3,96.9,67.1,.267,.250,.621,57.1,42.4,7.5,20.0,,.600,14.0,33.3,.200,,.445,11.0,78.8,.291
26,2024-02-17,,Stanford,W,72,59,115.8,94.9,62.2,.302,.434,.594,63.6,52.0,12.9,15.2,,.557,17.7,44.4,.245,,.490,17.7,82.1,.176
27,2024-02-22,@,Arizona,W,77,74,108.3,104.1,71.1,.387,.290,.525,49.3,50.0,2.8,7.5,,.468,9.8,25.7,.306,,.491,11.3,72.2,.293
28,2024-02-24,@,Arizona State,L,61,73,95.4,114.1,64.0,.197,.295,.457,48.5,54.2,7.8,8.9,,.418,14.2,35.1,.164,,.542,13.5,64.5,.153
29,2024-02-29,,USC,W,75,72,112.4,107.9,66.7,.327,.385,.624,50.9,53.8,7.5,7.1,,.596,17.8,26.9,.250,,.538,14.8,74.1,.308
30,2024-03-02,,UCLA,W,77,65,125.3,105.8,61.5,.600,.345,.545,62.1,34.8,4.9,10.5,,.482,9.0,45.5,.436,,.528,9.3,84.0,.170
31,2024-03-07,,Washington,,,,,,,,,,,,,,,,,,,,,,,
